dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
CONTRATO                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;IRECÊ-BA                                          ;2914604                       ;BA        ;2023;9;1523;397,32;0,2609
CONTRATO                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;9;2072;505,75;0,2441
CONTRATO                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2023;9;1720;440,0;0,2558
CONTRATO                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;ITABERABA-BA                                      ;2914703                       ;BA        ;2023;9;1444;385,0;0,2666
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;PARÁ DE MINAS-MG                                  ;3147105                       ;MG        ;2023;9;460;178,0;0,3859
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;9;685;268,0;0,3905
CONTRATO                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;CAMPINA GRANDE-PB                                 ;2504009                       ;PB        ;2023;9;2314;533,75;0,2307
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;PARÁ DE MINAS-MG                                  ;3147105                       ;MG        ;2023;10;460;178,0;0,3859
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;10;685;270,0;0,3942
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;11;685;270,0;0,3942
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;PARÁ DE MINAS-MG                                  ;3147105                       ;MG        ;2023;11;460;178,0;0,3859
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;12;685;275,0;0,4015
PESQUISA                        ;UBERLÂNDIA-MG                                     ;3170206                       ;MG        ;PARÁ DE MINAS-MG                                  ;3147105                       ;MG        ;2023;12;460;178,0;0,3859
